agr05,agr09,agr13,agr17,cns05,cns09,cns13,cns17,ext05,ext09,ext13,ext17,neu05,neu09,neu13,neu17,opn05,opn09,opn13,opn17,relig05,relig09,relig13,relig17
1,0.5293495230029199,0.49104553966480385,0.4781696810796196,0.33095707457180573,0.204534356828246,0.19512372927865165,0.1900549399404026,0.10493863924575442,0.0588862646813368,0.05522905285237472,0.05386556775152553,-0.1138407731438371,-0.07006501483256895,-0.06518970234650825,-0.06384969551944762,0.1420900395501319,0.10044140410356585,0.09766806017807937,0.09582071775218029,0.08287007761795545,0.08784281093474126,0.08374738047917202,0.08221217946303751
0.5293495230029199,1,0.5425317546064129,0.4865425338033869,0.20132518422741544,0.29470569591185214,0.20856274340453979,0.19294630337358357,0.05789366485641995,0.0848194446182021,0.0585877416507283,0.05465305147798961,-0.06785940162230697,-0.10532394538944899,-0.07016827963060615,-0.06484121830882826,0.09899280494072374,0.13163153938594152,0.10218580155098939,0.09708389157381353,0.08266260881756726,0.08938097529517658,0.08941965096044883,0.08427573951709068
0.49104553966480385,0.5425317546064129,1,0.5403368003260789,0.19184818201035894,0.2017450758654249,0.3060636427331794,0.20877535767424543,0.054163789400208065,0.05760148820687255,0.08745512585077177,0.05878838090831825,-0.06443478481477696,-0.06937527488369412,-0.11727651708134448,-0.0719083663253108,0.09646236595378473,0.10082688050904892,0.1444004953592064,0.10379805750184444,0.08468298482813827,0.08552174963762713,0.09055466382277108,0.09011908524208005
0.4781696810796196,0.48654253380338686,0.5403368003260789,1,0.1873606531322262,0.18869507688129392,0.2054313774751997,0.3134707734497812,0.05278093929067216,0.053824358148729885,0.05818868069670765,0.09831561993495469,-0.06289181747235632,-0.06449781026736615,-0.07013370855062254,-0.13533503312272424,0.09443592402200647,0.09589568275554464,0.102319367258112,0.1618366795034429,0.08341673987313615,0.08398415359858599,0.08336968069978153,0.0884517810195025
0.33095707457180573,0.20132518422741544,0.19184818201035891,0.18736065313222616,1,0.5455615921833412,0.5048469255514989,0.48931620387321173,0.1994548243285624,0.13379201203367513,0.12991799675447324,0.12736168498140096,-0.10001439154591128,-0.06648226839631707,-0.06296951150769843,-0.06174125694251632,0.1859825320443062,0.1133739540251066,0.10696275979238833,0.10464190180651758,0.049982770740137954,0.04989556688519949,0.05311923448950704,0.05402643209202266
0.204534356828246,0.2947056959118521,0.2017450758654249,0.18869507688129392,0.5455615921833412,1,0.5669520388046778,0.49821399134632954,0.13374033031344634,0.183685678480105,0.1359478252117999,0.12823310928701445,-0.0655403456688615,-0.09278395127445409,-0.06640609051184812,-0.06232364089134122,0.11306658062227867,0.15061671976336247,0.11184825837291704,0.1053709512697879,0.04850735063231151,0.05610532622277467,0.05034799908561345,0.05302371426654403
0.19512372927865165,0.20856274340453979,0.30606364273317943,0.20543137747519968,0.5048469255514989,0.5669520388046778,1,0.569830093321897,0.1299577574142656,0.1380719826155996,0.19142993001838984,0.13872749315149352,-0.06343013736098092,-0.06798522511269467,-0.09445382222964191,-0.06785128313270146,0.10753128102573871,0.11341677769599379,0.1711938289608833,0.11604070985827449,0.05499380269708425,0.051805103637325135,0.057912482693669415,0.05284123794001076
0.1900549399404026,0.1929463033735836,0.20877535767424543,0.31347077344978125,0.48931620387321173,0.49821399134632954,0.5698300933218968,1,0.12674169639312247,0.12947324335540866,0.13942712476909822,0.21636989454241437,-0.061739220744345555,-0.06348618913195772,-0.06759749294522857,-0.12234719092966607,0.10467509952640654,0.10644330427466264,0.11589626924565934,0.18638667770702363,0.05570936865249765,0.05477617352370174,0.05026264094620542,0.056733018971770924
0.10493863924575442,0.05789366485641995,0.054163789400208065,0.05278093929067215,0.1994548243285624,0.13374033031344637,0.12995775741426557,0.12674169639312247,1,0.6224836239276939,0.5960808116842397,0.5832710436318572,-0.16791040665887355,-0.11386025440540279,-0.1082938563564173,-0.10624011749944462,0.3878193243864489,0.27415338142227497,0.26638226279403016,0.26156029692889526,-0.02022501686731223,-0.02152348575469862,-0.014869197933818789,-0.012737086154571808
0.0588862646813368,0.0848194446182021,0.05760148820687256,0.05382435814872988,0.13379201203367513,0.183685678480105,0.1380719826155996,0.1294732433554087,0.6224836239276939,1,0.6472740191265112,0.5964771444218547,-0.11210364827398799,-0.15774692888371722,-0.11516904189641591,-0.10851557632602338,0.27377510073641487,0.35942354521997655,0.28053737415127866,0.26656603384991917,-0.010284599992750106,-0.008117131898484425,-0.018839346236192264,-0.014389567665113094
0.05522905285237473,0.058587741650728296,0.08745512585077177,0.05818868069670765,0.12991799675447321,0.1359478252117999,0.19142993001838984,0.13942712476909822,0.5960808116842397,0.6472740191265113,1,0.6511127946410229,-0.10873830431273801,-0.11595547743127955,-0.15222556126217318,-0.11585459798179487,0.268209623013779,0.28109556145097475,0.36684907113406307,0.2839909327747995,-0.01189132551181302,-0.009383687084950488,-0.007996570756252952,-0.018082072038035878
0.05386556775152554,0.054653051477989614,0.05878838090831825,0.09831561993495469,0.12736168498140096,0.12823310928701445,0.13872749315149352,0.2163698945424144,0.5832710436318572,0.5964771444218547,0.6511127946410229,1,-0.10662982174915162,-0.1092219536030974,-0.11484376455287723,-0.16697727873311793,0.26312184736832783,0.26744509941047806,0.282916180784752,0.35167534048537535,-0.012361235013753222,-0.011712082671125333,-0.00897154447704402,-0.007674563838941435
-0.1138407731438371,-0.06785940162230696,-0.06443478481477696,-0.06289181747235632,-0.10001439154591127,-0.0655403456688615,-0.06343013736098092,-0.061739220744345555,-0.16791040665887355,-0.112103648273988,-0.10873830431273801,-0.10662982174915162,1,0.5836726700030925,0.536749404328718,0.5244053849876655,-0.07690638744465214,-0.0535844120794815,-0.0518823246049016,-0.05101793051554529,-9.578057777540753e-4,0.00215053225588355,-0.005412453556382316,-0.007895921474316732
-0.07006501483256895,-0.10532394538944902,-0.06937527488369412,-0.06449781026736615,-0.06648226839631709,-0.0927839512744541,-0.06798522511269467,-0.06348618913195773,-0.11386025440540277,-0.15774692888371722,-0.11595547743127957,-0.1092219536030974,0.5836726700030925,1,0.5994872956717614,0.5413379948544516,-0.05424951074857464,-0.05150588140411328,-0.05266450233955521,-0.05190091759215538,-0.004115036952479772,-0.0074913640680122654,2.2109562039868155e-4,-0.005957271438250955
-0.06518970234650825,-0.07016827963060615,-0.1172765170813445,-0.07013370855062254,-0.06296951150769843,-0.06640609051184812,-0.0944538222296419,-0.06759749294522856,-0.10829385635641733,-0.11516904189641593,-0.15222556126217318,-0.11484376455287723,0.536749404328718,0.5994872956717614,1,0.5991921537559789,-0.052017123557195795,-0.05201397590158197,-0.05310412583211058,-0.05281267780232114,-0.00769530973746149,-0.005246340639379342,-0.007837992499849095,-7.41074032330054e-4
-0.06384969551944761,-0.06484121830882827,-0.0719083663253108,-0.13533503312272424,-0.06174125694251632,-0.06232364089134123,-0.06785128313270146,-0.12234719092966609,-0.10624011749944462,-0.10851557632602336,-0.11585459798179486,-0.1669772787331179,0.5244053849876655,0.5413379948544517,0.5991921537559789,1,-0.0511391358550186,-0.051621431228517076,-0.05272953807481776,-0.06980591640658823,-0.008675903082070828,-0.007849422218573715,-0.004967239835417565,-0.00779227532982145
0.1420900395501319,0.09899280494072374,0.09646236595378473,0.09443592402200646,0.18598253204430618,0.11306658062227866,0.1075312810257387,0.10467509952640654,0.38781932438644895,0.27377510073641487,0.268209623013779,0.26312184736832783,-0.07690638744465214,-0.05424951074857464,-0.05201712355719579,-0.0511391358550186,1,0.5999808332196934,0.5640981982889991,0.5512902890666721,0.0201937308267422,0.018873673777416448,0.017710147424930087,0.01732120037190472
0.10044140410356585,0.13163153938594152,0.10082688050904891,0.09589568275554464,0.1133739540251066,0.15061671976336244,0.11341677769599377,0.10644330427466264,0.27415338142227497,0.35942354521997655,0.28109556145097475,0.26744509941047806,-0.0535844120794815,-0.05150588140411328,-0.05201397590158197,-0.05162143122851707,0.5999808332196934,1,0.6196913151612667,0.5638992598807041,0.02258601935801933,0.034783220196926416,0.022856978593637306,0.018730060292469645
