agr05,agr09,agr13,agr17,cns05,cns09,cns13,cns17,ext05,ext09,ext13,ext17,neu05,neu09,neu13,neu17,opn05,opn09,opn13,opn17,relig05,relig09,relig13,relig17
1,0.5321447428855302,0.4905626432046569,0.4783336471281302,0.33222223502637466,0.20613562482663766,0.1976095377561656,0.192080865608396,0.10230045102242821,0.05828184033732747,0.054600201770645326,0.05336372736190516,-0.11509270796339445,-0.07084165707546493,-0.06601399254767028,-0.0647153010677655,0.13834078219394688,0.09919233815955707,0.09691869244643128,0.09497744734900493,0.08853913407382259,0.08936845589773923,0.08658065621092541,0.08577475220013635
0.5321447428855302,1,0.5435356326920434,0.4873207511185537,0.20482424195183435,0.2990834698408444,0.21104018129273958,0.19507831435121306,0.057522956818515415,0.08454335567391187,0.058019362150905016,0.054177586849498825,-0.06909978485048492,-0.10278240859438141,-0.07065234536126358,-0.06571953175527293,0.09822416778775564,0.133938831569115,0.10180341617981466,0.09628411307641023,0.08471462621854517,0.08955546845777762,0.09005743911624893,0.08727263932159765
0.4905626432046569,0.5435356326920434,1,0.5410043435341806,0.19442792956774954,0.20443978741989918,0.3120713237618138,0.21017355146865954,0.05364357992296942,0.0570863258660204,0.08824839873839913,0.05829056381790179,-0.06528783301577926,-0.0697523851935955,-0.12156951654042379,-0.07311403888109062,0.09548230419521951,0.10012165698901103,0.14517542175484374,0.10265325535390872,0.08713871429260597,0.08706285572676505,0.09045465363725555,0.09079282918371394
0.47833364712813015,0.4873207511185537,0.5410043435341807,1,0.19018209747553846,0.1913390970664104,0.2087252024189566,0.31259025392802614,0.05234181900983339,0.05337344759691649,0.05776601757834953,0.09928578581394772,-0.06379463992089303,-0.06523961072367633,-0.07145038265756691,-0.136518795011694,0.09366008933714697,0.0950551117888405,0.10183991740873034,0.15812237512081395,0.08626902730099209,0.08682302729080249,0.08512475437668865,0.08884511497653062
0.3322222350263747,0.20482424195183435,0.19442792956774954,0.19018209747553846,1,0.5437913589419174,0.5053671488429142,0.488947331705791,0.2007378999502203,0.1363596856678556,0.1322429611611246,0.12992934331960257,-0.10044108969678016,-0.0688409196515218,-0.06568053803936916,-0.06446715014848549,0.18979758159958215,0.11709751506754261,0.1111731787593788,0.1086538635397971,0.047705104684322354,0.04689466151391191,0.050994420695776914,0.05229300724164462
0.20613562482663766,0.2990834698408444,0.20443978741989918,0.19133909706641042,0.5437913589419174,1,0.5643716890063072,0.4964931639364002,0.13564762026386853,0.1887269953753244,0.13844755940887493,0.13064277185213827,-0.06764735278354307,-0.09295799391407386,-0.06871554952155416,-0.06496198281003618,0.11646797446167433,0.15512806425706702,0.1159125041016717,0.10921152525509573,0.04663461326380912,0.053673140428348684,0.04739549303255083,0.05102664999629715
0.1976095377561656,0.2110401812927396,0.3120713237618137,0.20872520241895656,0.5053671488429142,0.5643716890063072,1,0.5656491871204806,0.132341387680097,0.14057331461339354,0.19466281806495778,0.1413077127454993,-0.06601191787282484,-0.07006413681622438,-0.09982355109379688,-0.07089498827293901,0.11143118237163363,0.11724867581858084,0.17711556299859843,0.11998671971776416,0.05284779472380095,0.049990230122052934,0.055482821112336864,0.049977650880382175
0.192080865608396,0.1950783143512131,0.21017355146865954,0.3125902539280262,0.488947331705791,0.4964931639364002,0.5656491871204805,1,0.12882038992261893,0.13146857417290284,0.1409320367101989,0.22020082398325497,-0.06417747469201512,-0.06571062343392865,-0.07014306409337377,-0.12368934049228066,0.10827623253178374,0.10998098047190483,0.11961776687184726,0.18910215668497882,0.05328854214987052,0.052652043592622794,0.04851428726320418,0.0544016596463884
0.10230045102242821,0.057522956818515415,0.05364357992296943,0.05234181900983339,0.2007378999502203,0.13564762026386853,0.132341387680097,0.12882038992261893,1,0.6223881922756698,0.5938951539759517,0.5821649659459903,-0.16967643637360338,-0.11678615329666388,-0.1114720221101184,-0.10945993237253253,0.38649190836859293,0.27291899051295965,0.26595654812621305,0.2607106755183,-0.018685528454402495,-0.01877220825278271,-0.013145934616774105,-0.011442803560171739
0.05828184033732748,0.08454335567391186,0.057086325866020395,0.053373447596916486,0.13635968566785558,0.18872699537532442,0.14057331461339354,0.1314685741729028,0.6223881922756697,1,0.6449870160039658,0.5951067586581956,-0.11523821299947158,-0.16188343554447526,-0.11842474219564504,-0.11174582472802541,0.27319760994999015,0.35969803214854956,0.2798980345148192,0.2655395406324382,-0.007657750421717289,-0.005598489008832882,-0.01604020273482566,-0.012711008888941373
0.054600201770645326,0.05801936215090501,0.08824839873839913,0.05776601757834954,0.13224296116112458,0.13844755940887496,0.19466281806495775,0.1409320367101989,0.5938951539759517,0.6449870160039658,1,0.6486463631239168,-0.11172774216321944,-0.11888087522891863,-0.15356393898599188,-0.11856321906168393,0.26677970551624497,0.27959321408128274,0.3676665458191811,0.2820837047412388,-0.010153452396977595,-0.006684289599792594,-0.005437752187547868,-0.015449869647417796
0.05336372736190516,0.054177586849498825,0.05829056381790178,0.09928578581394772,0.12992934331960257,0.1306427718521383,0.14130771274549928,0.22020082398325494,0.5821649659459903,0.5951067586581956,0.6486463631239168,1,-0.10981825200900817,-0.11216159155913388,-0.11775885803636962,-0.16856800821204862,0.26219260113273146,0.2662879325841946,0.2824467079393304,0.3523621743265158,-0.010962802443118409,-0.010063874023128564,-0.006336632925876074,-0.005216613860282647
-0.11509270796339444,-0.06909978485048492,-0.06528783301577926,-0.06379463992089303,-0.10044108969678017,-0.06764735278354306,-0.06601191787282484,-0.06417747469201511,-0.16967643637360338,-0.11523821299947157,-0.11172774216321944,-0.10981825200900817,1,0.5823274323093692,0.5355617711343057,0.5235461191974116,-0.07899964771740593,-0.05465789267558082,-0.053023360836361104,-0.05203833026653103,-0.0015690506697678918,0.0015100415269547905,-0.005757795675559003,-0.008104670719674854
-0.07084165707546493,-0.10278240859438141,-0.06975238519359551,-0.06523961072367633,-0.0688409196515218,-0.09295799391407386,-0.07006413681622438,-0.06571062343392865,-0.11678615329666386,-0.16188343554447526,-0.11888087522891864,-0.11216159155913388,0.5823274323093691,1,0.5973398844767023,0.539107410183284,-0.05528681378179102,-0.05281558405161646,-0.05371798172519367,-0.05280319555987436,-0.0017199987006441214,-0.00796378280101778,-1.8069486684330107e-4,-0.006229927990751208
-0.06601399254767028,-0.07065234536126358,-0.12156951654042379,-0.07145038265756692,-0.06568053803936917,-0.06871554952155418,-0.0998235510937969,-0.07014306409337376,-0.1114720221101184,-0.11842474219564504,-0.1535639389859919,-0.11775885803636964,0.5355617711343058,0.5973398844767024,1,0.5976292007647401,-0.05300543981953066,-0.05291283882865922,-0.0536926332339167,-0.05368983335903537,-0.006967158753280438,-0.0030264193138503344,-0.008346957290528208,-0.0011058203998622125
-0.0647153010677655,-0.06571953175527294,-0.07311403888109062,-0.136518795011694,-0.0644671501484855,-0.06496198281003618,-0.07089498827293901,-0.12368934049228064,-0.10945993237253253,-0.11174582472802541,-0.11856321906168393,-0.16856800821204865,0.5235461191974116,0.5391074101832839,0.5976292007647401,1,-0.05214814849956419,-0.05256680729631856,-0.053648522963380775,-0.06980084508694968,-0.008542132203062665,-0.007225562561946686,-0.0027349175516627913,-0.008315560041820654
0.13834078219394688,0.09822416778775564,0.09548230419521951,0.09366008933714697,0.18979758159958215,0.11646797446167434,0.11143118237163364,0.10827623253178374,0.38649190836859293,0.27319760994999015,0.26677970551624497,0.26219260113273146,-0.07899964771740593,-0.055286813781791025,-0.05300543981953065,-0.05214814849956419,1,0.5958888667724106,0.5616415214815166,0.5480636891875806,0.02337633687883506,0.02075388024609348,0.01986254193515993,0.019652852364460866
0.09919233815955708,0.133938831569115,0.10012165698901103,0.0950551117888405,0.11709751506754261,0.15512806425706704,0.11724867581858084,0.10998098047190483,0.2729189905129597,0.35969803214854956,0.27959321408128274,0.2662879325841946,-0.05465789267558081,-0.05281558405161646,-0.052912838828659214,-0.05256680729631855,0.5958888667724106,1,0.6159924986314511,0.5598435893907,0.024813015273044112,0.035177777587424595,0.0240946244546353,0.020789524883487287
0.09691869244643128,0.10180341617981466,0.14517542175484377,0.10183991740873034,0.1111731787593788,0.11591250410167168,0.17711556299859843,0.11961776687184728,0.2659565481262131,0.27989803451481926,0.3676665458191811,0.2824467079393304,-0.053023360836361104,-0.05371798172519367,-0.053692633233916695,-0.053648522963380775,0.5616415214815166,0.6159924986314511,1,0.617340586667512,0.021827251349651706,0.02678406531678492,0.036183998825218236,0.024502604379572954
0.09497744734900493,0.09628411307641023,0.10265325535390872,0.15812237512081395,0.1086538635397971,0.10921152525509571,0.11998671971776416,0.18910215668497876,0.2607106755183,0.26553954063243823,0.2820837047412388,0.3523621743265158,-0.052038330266531034,-0.052803195559874366,-0.05368983335903537,-0.06980084508694968,0.5480636891875806,0.5598435893907,0.6173405866675121,1,0.020398031728159786,0.02181208886130635,0.026469946394346914,0.03560815565049426
0.08853913407382259,0.08471462621854517,0.08713871429260597,0.08626902730099209,0.047705104684322354,0.04663461326380912,0.05284779472380096,0.05328854214987053,-0.018685528454402495,-0.00765775042171729,-0.010153452396977595,-0.010962802443118409,-0.0015690506697678915,-0.0017199987006441216,-0.006967158753280437,-0.008542132203062663,0.02337633687883506,0.024813015273044112,0.021827251349651702,0.020398031728159786,1,0.7535941263407123,0.7000318872025002,0.6890071738574888
0.08936845589773923,0.08955546845777763,0.08706285572676505,0.08682302729080249,0.0468946615139119,0.05367314042834868,0.049990230122052934,0.0526520435926228,-0.018772208252782707,-0.005598489008832881,-0.006684289599792593,-0.010063874023128564,0.0015100415269547905,-0.007963782801017779,-0.0030264193138503344,-0.007225562561946686,0.02075388024609348,0.03517777758742459,0.02678406531678492,0.02181208886130635,0.7535941263407123,1,0.7519912567475288,0.7047927789223621
0.08658065621092541,0.09005743911624893,0.09045465363725554,0.08512475437668865,0.05099442069577691,0.04739549303255083,0.055482821112336864,0.04851428726320418,-0.013145934616774105,-0.016040202734825662,-0.0054377521875478676,-0.006336632925876074,-0.005757795675559003,-1.806948668433025e-4,-0.008346957290528208,-0.0027349175516627917,0.01986254193515993,0.0240946244546353,0.036183998825218236,0.02646994639434691,0.7000318872025001,0.7519912567475288,1,0.7473729024238335
0.08577475220013635,0.08727263932159766,0.09079282918371394,0.08884511497653062,0.05229300724164462,0.05102664999629715,0.049977650880382175,0.0544016596463884,-0.011442803560171739,-0.012711008888941375,-0.015449869647417796,-0.005216613860282648,-0.008104670719674854,-0.006229927990751208,-0.0011058203998622125,-0.008315560041820656,0.019652852364460866,0.020789524883487287,0.02450260437957295,0.03560815565049426,0.6890071738574889,0.7047927789223621,0.7473729024238335,1
